ID,cluster,cluster.name,hex
46037,18,14,#9F79EE
46039,18,14,#9F79EE
46262,6,12,#6959CD
46401,18,14,#9F79EE
46621,9,17,#EE799F
46622,7,18,#FF6A6A
46645,5,3,#EE7600
46646,5,3,#EE7600
46760,18,14,#9F79EE
46984,7,18,#FF6A6A
46993,8,1,#FF3030
47122,18,14,#9F79EE
47266,1,6,#EEDC82
47341,9,17,#EE799F
47482,18,14,#9F79EE
47484,6,12,#6959CD
47627,9,17,#EE799F
47717,7,18,#FF6A6A
47840,18,14,#9F79EE
47843,18,14,#9F79EE
47844,18,14,#9F79EE
48077,7,18,#FF6A6A
48455,5,3,#EE7600
48456,5,3,#EE7600
48457,5,3,#EE7600
48458,5,3,#EE7600
48459,5,3,#EE7600
48563,18,14,#9F79EE
48564,18,14,#9F79EE
48813,5,3,#EE7600
48923,18,14,#9F79EE
49173,5,3,#EE7600
49174,1,6,#EEDC82
52217,10,11,#4876FF
52752,2,13,#EEAEEE
53108,7,18,#FF6A6A
53466,9,17,#EE799F
53467,6,12,#6959CD
53826,6,12,#6959CD
53827,7,18,#FF6A6A
54185,7,18,#FF6A6A
55271,6,12,#6959CD
55272,6,12,#6959CD
55630,7,18,#FF6A6A
55632,6,12,#6959CD
57439,18,14,#9F79EE
57440,6,12,#6959CD
